,relative_path,full_path,instrument,instrument_id
2609,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0551__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0551__3.wav,gac,3
2610,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0603__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0603__1.wav,gac,3
2611,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0646__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0646__1.wav,gac,3
2612,../../IRMAS/IRMAS-TrainingData/gac/159__[gac][nod][cou_fol]0718__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/159__[gac][nod][cou_fol]0718__3.wav,gac,3
2613,../../IRMAS/IRMAS-TrainingData/gac/158__[gac][nod][cou_fol]0766__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/158__[gac][nod][cou_fol]0766__3.wav,gac,3
2614,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0730__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0730__1.wav,gac,3
2615,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0637__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0637__2.wav,gac,3
2616,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0694__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0694__2.wav,gac,3
2617,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0645__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0645__1.wav,gac,3
2618,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0728__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0728__3.wav,gac,3
2619,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0577__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0577__3.wav,gac,3
2620,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0554__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0554__2.wav,gac,3
2621,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0567__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0567__1.wav,gac,3
2622,../../IRMAS/IRMAS-TrainingData/gac/092__[gac][nod][pop_roc]0525__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/092__[gac][nod][pop_roc]0525__3.wav,gac,3
2623,../../IRMAS/IRMAS-TrainingData/gac/182__[gac][nod][cou_fol]0711__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/182__[gac][nod][cou_fol]0711__1.wav,gac,3
2624,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0570__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0570__3.wav,gac,3
2625,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0693__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0693__1.wav,gac,3
2626,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0652__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0652__1.wav,gac,3
2627,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0635__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0635__2.wav,gac,3
2628,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0583__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0583__2.wav,gac,3
2629,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0563__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0563__2.wav,gac,3
2630,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0608__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0608__2.wav,gac,3
2631,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0564__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0564__1.wav,gac,3
2632,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0561__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0561__1.wav,gac,3
2633,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0564__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0564__3.wav,gac,3
2634,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0597__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0597__2.wav,gac,3
2635,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0528__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0528__3.wav,gac,3
2636,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0684__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0684__2.wav,gac,3
2637,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0553__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0553__3.wav,gac,3
2638,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0701__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0701__2.wav,gac,3
2639,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0665__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0665__3.wav,gac,3
2640,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0636__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0636__1.wav,gac,3
2641,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0594__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0594__1.wav,gac,3
2642,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0643__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0643__3.wav,gac,3
2643,../../IRMAS/IRMAS-TrainingData/gac/040__[gac][nod][cou_fol]0713__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/040__[gac][nod][cou_fol]0713__2.wav,gac,3
2644,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0548__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0548__2.wav,gac,3
2645,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0644__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0644__3.wav,gac,3
2646,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0588__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0588__2.wav,gac,3
2647,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0530__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0530__3.wav,gac,3
2648,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0655__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0655__2.wav,gac,3
2649,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0594__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0594__3.wav,gac,3
2650,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0636__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0636__3.wav,gac,3
2651,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0579__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0579__2.wav,gac,3
2652,../../IRMAS/IRMAS-TrainingData/gac/202__[gac][dru][cou_fol]0673__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/202__[gac][dru][cou_fol]0673__2.wav,gac,3
2653,../../IRMAS/IRMAS-TrainingData/gac/051__[gac][dru][pop_roc]0624__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/051__[gac][dru][pop_roc]0624__2.wav,gac,3
2654,../../IRMAS/IRMAS-TrainingData/gac/068__[gac][nod][cou_fol]0774__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/068__[gac][nod][cou_fol]0774__2.wav,gac,3
2655,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0644__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0644__1.wav,gac,3
2656,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0720__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0720__3.wav,gac,3
2657,../../IRMAS/IRMAS-TrainingData/gac/054__[gac][dru][cou_fol]0763__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/054__[gac][dru][cou_fol]0763__1.wav,gac,3
2658,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0732__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0732__2.wav,gac,3
2659,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0595__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0595__2.wav,gac,3
2660,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0727__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0727__3.wav,gac,3
2661,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0572__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0572__1.wav,gac,3
2662,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0562__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0562__2.wav,gac,3
2663,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0518__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0518__1.wav,gac,3
2664,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0579__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0579__3.wav,gac,3
2665,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0540__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0540__2.wav,gac,3
2666,../../IRMAS/IRMAS-TrainingData/gac/046__[gac][dru][cou_fol]0709__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/046__[gac][dru][cou_fol]0709__1.wav,gac,3
2667,../../IRMAS/IRMAS-TrainingData/gac/174__[gac][nod][cou_fol]0716__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/174__[gac][nod][cou_fol]0716__3.wav,gac,3
2668,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0568__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0568__2.wav,gac,3
2669,../../IRMAS/IRMAS-TrainingData/gac/052__[gac][nod][cou_fol]0769__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/052__[gac][nod][cou_fol]0769__2.wav,gac,3
2670,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0658__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0658__1.wav,gac,3
2671,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0667__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0667__3.wav,gac,3
2672,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0609__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0609__2.wav,gac,3
2673,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0737__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0737__1.wav,gac,3
2674,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0555__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0555__2.wav,gac,3
2675,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0544__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0544__3.wav,gac,3
2676,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0549__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0549__3.wav,gac,3
2677,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0547__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0547__1.wav,gac,3
2678,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0707__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0707__1.wav,gac,3
2679,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0594__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0594__2.wav,gac,3
2680,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0703__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0703__3.wav,gac,3
2681,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0553__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0553__2.wav,gac,3
2682,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0633__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0633__2.wav,gac,3
2683,../../IRMAS/IRMAS-TrainingData/gac/174__[gac][nod][cou_fol]0716__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/174__[gac][nod][cou_fol]0716__2.wav,gac,3
2684,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0557__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0557__3.wav,gac,3
2685,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0655__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0655__3.wav,gac,3
2686,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0734__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0734__3.wav,gac,3
2687,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0528__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0528__1.wav,gac,3
2688,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0630__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0630__1.wav,gac,3
2689,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0732__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0732__1.wav,gac,3
2690,../../IRMAS/IRMAS-TrainingData/gac/052__[gac][nod][cou_fol]0769__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/052__[gac][nod][cou_fol]0769__1.wav,gac,3
2691,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0662__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0662__3.wav,gac,3
2692,../../IRMAS/IRMAS-TrainingData/gac/133__[gac][dru][jaz_blu]0808__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/133__[gac][dru][jaz_blu]0808__1.wav,gac,3
2693,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0530__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0530__2.wav,gac,3
2694,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0524__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0524__1.wav,gac,3
2695,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0650__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0650__1.wav,gac,3
2696,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0728__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0728__1.wav,gac,3
2697,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0549__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0549__1.wav,gac,3
2698,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0526__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0526__3.wav,gac,3
2699,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0620__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0620__3.wav,gac,3
2700,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0533__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0533__1.wav,gac,3
2701,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0681__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0681__3.wav,gac,3
2702,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0621__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0621__2.wav,gac,3
2703,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0639__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0639__1.wav,gac,3
2704,../../IRMAS/IRMAS-TrainingData/gac/202__[gac][dru][cou_fol]0673__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/202__[gac][dru][cou_fol]0673__3.wav,gac,3
2705,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0559__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0559__3.wav,gac,3
2706,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0576__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0576__2.wav,gac,3
2707,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0630__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0630__3.wav,gac,3
2708,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0600__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0600__1.wav,gac,3
2709,../../IRMAS/IRMAS-TrainingData/gac/[gac][cla]0664__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][cla]0664__3.wav,gac,3
2710,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0604__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0604__3.wav,gac,3
2711,../../IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0639__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][jaz_blu]0639__2.wav,gac,3
2712,../../IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0576__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/gac/[gac][pop_roc]0576__1.wav,gac,3
2713,../../IRMAS/IRMAS-TrainingData/cla/100__[cla][nod][cla]0224__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/100__[cla][nod][cla]0224__2.wav,cla,4
2714,../../IRMAS/IRMAS-TrainingData/cla/[cla][cla]0211__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][cla]0211__2.wav,cla,4
2715,../../IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0274__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0274__2.wav,cla,4
2716,../../IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0198__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0198__2.wav,cla,4
2717,../../IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0206__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0206__2.wav,cla,4
2718,../../IRMAS/IRMAS-TrainingData/cla/152__[cla][nod][cla]0217__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/152__[cla][nod][cla]0217__3.wav,cla,4
2719,../../IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0202__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0202__2.wav,cla,4
2720,../../IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0185__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0185__3.wav,cla,4
2721,../../IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0294__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0294__2.wav,cla,4
2722,../../IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0201__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0201__2.wav,cla,4
2723,../../IRMAS/IRMAS-TrainingData/cla/116__[cla][nod][cla]0251__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/116__[cla][nod][cla]0251__1.wav,cla,4
2724,../../IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0284__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0284__2.wav,cla,4
2725,../../IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0273__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0273__3.wav,cla,4
2726,../../IRMAS/IRMAS-TrainingData/cla/184__[cla][nod][cla]0225__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/184__[cla][nod][cla]0225__2.wav,cla,4
2727,../../IRMAS/IRMAS-TrainingData/cla/145__[cla][nod][cla]0234__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/145__[cla][nod][cla]0234__1.wav,cla,4
2728,../../IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0182__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0182__3.wav,cla,4
2729,../../IRMAS/IRMAS-TrainingData/cla/[cla][cla]0152__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][cla]0152__1.wav,cla,4
2730,../../IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0318__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0318__2.wav,cla,4
2731,../../IRMAS/IRMAS-TrainingData/cla/012__[cla][nod][cla]0244__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/012__[cla][nod][cla]0244__3.wav,cla,4
2732,../../IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0276__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0276__1.wav,cla,4
2733,../../IRMAS/IRMAS-TrainingData/cla/[cla][cla]0323__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][cla]0323__1.wav,cla,4
2734,../../IRMAS/IRMAS-TrainingData/cla/098__[cla][nod][cla]0246__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/098__[cla][nod][cla]0246__2.wav,cla,4
2735,../../IRMAS/IRMAS-TrainingData/cla/187__[cla][nod][cla]0220__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/187__[cla][nod][cla]0220__1.wav,cla,4
2736,../../IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0254__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0254__2.wav,cla,4
2737,../../IRMAS/IRMAS-TrainingData/cla/[cla][cla]0263__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][cla]0263__3.wav,cla,4
2738,../../IRMAS/IRMAS-TrainingData/cla/101__[cla][nod][cla]0213__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/101__[cla][nod][cla]0213__3.wav,cla,4
2739,../../IRMAS/IRMAS-TrainingData/cla/[cla][cla]0157__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][cla]0157__2.wav,cla,4
2740,../../IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0277__1.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0277__1.wav,cla,4
2741,../../IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0291__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0291__2.wav,cla,4
2742,../../IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0184__2.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][pop_roc]0184__2.wav,cla,4
2743,../../IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0271__3.wav,/home/douglas/Documents/tcc/IRMAS/IRMAS-TrainingData/cla/[cla][jaz_blu]0271__3.wav,cla,4
